#{"t_start": 1733096099.8957553, "env_id": "None"}
r,l,t
-0.70246685,18,8391.360852
-1.1454909,46,8391.3609
-0.4392135,12,8391.827307
-2.593252,90,8392.358834
-0.6978847,18,8392.686542
-0.44304287,12,8393.021406
-0.4297682,20,8393.353379
-0.4511112,12,8393.905564
-0.6948948,18,8394.326981
-0.45069492,12,8394.790955
-2.222543,64,8395.141939
0.0021081567,6,8395.58857
-0.69192195,18,8395.963205
-0.45062232,12,8396.297363
-1.14743,46,8396.845002
-0.4533223,12,8397.175301
-0.67003644,17,8397.575146
-0.43285215,12,8398.061604
-0.40332472,19,8398.498861
-0.7074375,18,8398.899181
-0.4449426,12,8399.246819
-2.3887827,83,8399.745334
-0.43666816,12,8400.122026
-0.6960845,18,8400.537958
-17.075281,512,8400.53801
-2.2064002,64,8401.035671
-0.43913603,12,8401.035719
-0.0015780926,6,8401.479254
-0.69394004,18,8401.87831
-0.43080628,12,8402.23132
-1.1984289,48,8402.672617
-0.42969,12,8403.11224
-0.68816185,18,8403.516605
-0.42869604,12,8404.002811
-0.40178585,19,8404.333084
-0.6670339,17,8404.82425
-0.42174613,12,8405.196232
-0.42686987,12,8405.766604
-0.69697714,18,8406.145365
-2.2233973,65,8406.632077
-0.42238092,12,8406.968425
-2.539569,89,8407.324658
-0.0014033318,6,8407.702473
-0.69066334,18,8408.121758
-1.0933785,44,8408.121816
-0.41979778,12,8408.499791
-0.42728698,12,8409.078382
-0.6854217,18,8409.457942
-0.42073953,12,8409.958292
-0.669013,29,8410.307508
-0.6906363,18,8410.773339
-0.42726028,12,8411.145808
-0.42112255,12,8411.717409
-0.660468,17,8412.069591
-2.207879,64,8412.532401
-0.42327678,12,8412.91333
-0.0012376308,6,8413.285263
-0.69747007,18,8413.72796
-2.2419894,78,8413.72801
-1.0515735,43,8414.053387
-0.4282539,12,8414.429409
-0.42115176,12,8415.001328
-0.690251,18,8415.35294
-0.40131783,19,8415.702977
-0.4208609,12,8416.191332
-0.6593344,17,8416.649255
-0.42525613,12,8417.063653
-0.42062533,12,8417.638868
-0.69511414,18,8417.967607
-2.2585187,66,8418.450929
-0.42165422,12,8418.829034
-1.9301336,66,8419.179045
-0.0005559921,6,8419.528302
-1.1693361,47,8419.528352
-0.682521,18,8419.926622
-0.42254674,12,8420.346414
-0.39991832,19,8420.868248
-0.6587194,17,8421.23935
-0.42787087,12,8421.239402
-0.42185187,12,8421.816482
-0.69377136,18,8422.261604
-0.4218707,12,8422.704545
-0.66027725,17,8423.255305
-0.42741776,12,8423.585216
-2.2491875,66,8424.095391
-1.1941712,48,8424.424973
-0.42084658,12,8424.778982
-0.0010281801,6,8425.1543
-0.6936499,18,8425.505676
-0.42151248,12,8425.975571
-0.3971001,19,8426.392279
-0.65788496,17,8426.837353
-22.496029,512,8426.837403
-0.42244232,12,8427.193993
-2.748066,96,8427.553017
-0.4277078,12,8428.08246
-0.69620395,18,8428.480066
-0.4205371,12,8428.961875
-0.64982843,17,8429.477924
-0.980073,40,8429.477973
-19.627583,512,8429.810236
-0.4197364,12,8430.16713
-2.1709697,63,8430.612682
-0.00036501884,6,8431.064915
-0.42607307,12,8431.064967
-0.69550943,18,8431.43988
-0.41929126,12,8431.951408
-0.6798694,18,8432.452904
-0.88892305,37,8432.783866
-0.42025685,12,8433.137007
-0.42179632,12,8433.711222
-0.6535114,17,8434.094698
-2.390913,84,8434.094752
-0.4240421,12,8434.636881
-0.6926719,18,8435.122449
-0.42440557,12,8435.522125
-0.9653661,40,8435.875607
-2.211605,64,8436.239286
0.004063666,6,8436.675773
-0.42565048,12,8437.03024
-0.6501677,17,8437.365282
-0.39479208,19,8437.856071
-0.42731,12,8438.236709
-0.69762015,18,8438.706138
-0.42926753,12,8439.132445
-0.6569021,17,8439.723506
-0.4226936,12,8439.723556
-2.3370569,82,8440.315006
-0.42773354,12,8440.315056
-0.6941216,18,8440.762632
-1.1667938,47,8441.117902
-0.42738795,12,8441.514105
-2.214291,64,8441.865969
-0.0017430782,6,8442.306997
-0.6549064,17,8442.68281
-16.760408,512,8443.029884
-0.42050755,12,8443.029934
-0.3987825,19,8443.406018
-0.42749667,12,8443.917205
-0.69270396,18,8444.334722
-0.42037642,12,8444.79533
-0.6558213,17,8445.317503
-0.42129433,12,8445.67195
-0.42186403,12,8446.243841
-1.1911781,48,8446.621138
-0.6937609,18,8446.955291
-2.3384051,82,8447.39904
-2.2039137,64,8447.77944
-0.42421877,12,8447.779487
-0.0013679266,6,8448.216739
-0.68067884,18,8448.631116
-0.39608693,19,8448.631164
-0.42329633,12,8448.986115
-0.4285574,12,8449.554757
-0.65695786,17,8449.938929
-0.42251754,12,8450.444632
-0.68666255,18,8450.952299
-0.42698956,12,8451.325665
-1.1887696,47,8451.831935
-0.41880143,12,8452.208077
-0.6571876,17,8452.560568
-2.2187107,65,8453.067082
-0.41793263,12,8453.398464
-0.39744675,19,8453.791763
0.0036653876,6,8454.122016
-0.68130624,18,8454.525695
-2.339197,82,8454.525744
-0.42701602,12,8454.926362
-0.41947353,12,8455.492373
-0.6592822,17,8455.823922
-0.41919982,12,8456.373799
-0.68292046,18,8456.835607
-0.42730117,12,8457.250985
-1.1684966,47,8457.630954
-0.6654525,17,8458.149228
-0.4265182,12,8458.149282
-0.39856148,19,8458.679565
-2.2492616,66,8459.010125
-0.41963923,12,8459.341003
0.008153915,6,8459.758271
-0.6855911,18,8460.092887
-2.1590953,75,8460.534057
-0.42027736,12,8460.866183
-6.6700816,220,8461.266231
-0.4032458,19,8461.600129
-0.7159805,18,8462.061206
-13.89158,389,8462.441763
-0.595826,16,8462.77913
-0.43231392,26,8463.420326
-0.671093,25,8463.42038
-0.63584936,16,8463.776886
-1.4011309,41,8464.131577
-0.2973057,21,8464.489019
-0.05717063,7,8464.911919
-1.3239365,35,8465.356916
-18.668854,459,8465.732147
-0.69761586,17,8465.732196
-0.63627553,25,8466.175671
-0.58256686,28,8466.550391
-0.5290692,27,8466.974183
-0.76522756,18,8467.379648
-1.1118085,31,8468.044346
-1.3818338,39,8468.044396
-0.6398939,25,8468.044407
-0.3370192,21,8468.441012
-0.057602882,7,8468.821075
-1.4904447,42,8469.172313
-0.808226,33,8469.523188
-0.68771994,19,8470.036803
-1.2142467,32,8470.036852
-0.6786277,26,8470.493869
-0.56892395,27,8470.915963
-0.66720486,17,8471.336394
-0.69226,18,8471.666203
0.037486494,6,8472.08718
-1.4073563,40,8472.505179
-0.65148926,25,8472.900466
-1.2184086,43,8473.322856
-0.6284237,17,8473.32291
-0.06896508,7,8473.32292
-0.52478135,27,8473.718032
-0.60592437,17,8474.30846
-0.6826699,26,8474.746706
-0.34836543,21,8475.095979
-0.600572,17,8475.601896
-2.7286456,85,8476.081165
-1.4281418,40,8476.081221
0.01582247,6,8476.519679
-0.05825579,7,8476.848762
-0.6376512,25,8477.177164
-0.5521163,16,8477.533781
-0.5723133,27,8477.888454
-1.7524278,58,8478.320711
-0.6028811,17,8478.828482
-0.36468983,21,8479.2637
-0.6724162,26,8479.593539
-3.397829,91,8480.011682
-0.5551683,16,8480.4128
-1.3585837,38,8480.766446
-0.14235485,11,8481.186953
-0.06475425,7,8481.539814
-0.56326914,16,8482.00098
-0.5907918,27,8482.351417
-0.66997373,26,8482.351463
-1.7521183,58,8483.041951
-0.60045373,17,8483.042002
-0.538641,27,8483.640501
-0.697147,27,8483.640555
-0.55087054,16,8484.07746
-1.4285712,40,8484.077513
-0.05904317,7,8484.537471
-0.5625688,16,8485.076751
-0.3571236,21,8485.076799
-0.6512724,26,8485.496091
-0.6040312,17,8486.067263
-1.6331849,54,8486.483522
-1.3600104,38,8486.947294
-0.6559061,26,8487.30621
-0.72379494,32,8487.635984
-0.5701101,16,8487.968963
-0.063441515,7,8488.342897
-0.599561,17,8488.959238
-0.29599154,20,8489.315315
-0.6570871,26,8489.72995
-0.56942177,16,8490.240166
-4.4673357,127,8490.611025
-1.6255503,53,8491.101783
-1.4118671,39,8491.101831
0.009272337,6,8491.101842
-0.559826,16,8491.582659
-0.068645954,7,8491.582709
-0.65725315,26,8491.909102
-0.7320752,33,8492.263871
-0.5919622,17,8492.879779
-0.19374585,16,8493.234181
-0.6545987,26,8493.728722
-0.5512972,16,8494.177757
-1.3803866,39,8494.620885
-1.642118,54,8495.129242
-0.09246218,8,8495.129289
-0.56440794,16,8495.486919
-0.7688999,33,8495.867907
-0.6542916,26,8496.215682
-0.6042454,17,8496.822963
-0.30328238,20,8497.275897
-0.67776144,27,8497.767122
-0.5510746,16,8498.122356
-1.4381769,40,8498.543192
-0.05834973,7,8499.005932
-1.4743555,48,8499.336504
-0.5643828,16,8499.712507
-0.5596427,27,8500.044913
-0.60422146,17,8500.709729
-0.3862778,22,8501.150242
-4.6280437,132,8501.547295
-0.5510911,16,8502.002875
0.0014509559,6,8502.002924
-1.3605807,38,8502.3368
-0.07161331,7,8502.79515
-1.5758624,51,8503.259874
-20.093622,512,8503.618693
-0.5644467,16,8503.618744
-0.5717125,27,8503.950652
-0.6042017,17,8504.609012
-0.36737633,21,8505.033435
-1.3929167,39,8505.54365
-0.55586636,16,8505.897483
-0.058226347,7,8506.313828
-1.499188,49,8506.841129
-0.56361115,16,8507.186013
-0.59106016,27,8507.186062
-0.600526,17,8507.873273
-0.37651396,21,8508.274571
-1.3648763,39,8508.73304
-0.56240666,16,8509.154538
-0.06090021,7,8509.508585
-1.4586339,47,8510.059934
-0.6300775,28,8510.434114
-0.5980793,17,8510.766199
-0.55327487,16,8511.420164
-4.7441382,135,8511.816348
-0.39305854,22,8512.152052
-1.3845217,39,8512.524728
-0.025418997,7,8512.902369
-0.05920279,7,8513.296977
-0.56547916,16,8513.624559
-1.4700296,47,8514.173337
-0.56325054,16,8514.592463
-0.63343644,29,8514.94428
-0.60061276,17,8515.585407
-1.3625934,39,8516.003325
-0.35496092,21,8516.334327
-0.06100118,7,8516.770593
-0.5509,16,8517.173804
-18.257933,512,8517.502901
0.03055942,6,8517.945419
-1.5001705,49,8518.340084
-0.5637467,16,8518.762413
-0.6150781,28,8519.116951
-0.6040442,17,8519.747674
-1.3933978,39,8520.098638
-0.37167692,21,8520.503836
-0.05731392,7,8520.875268
-0.5624887,16,8521.337037
-1.4598613,47,8521.841029
-0.59806633,17,8522.321519
-0.62246895,28,8522.653401
-1.3700261,38,8523.259544
-0.5568218,16,8523.617475
-0.06103599,7,8524.041901
-0.37191856,21,8524.377071
-5.0651793,146,8524.783584
-0.5538093,16,8525.245665
-0.024707437,7,8525.582005
-1.4701402,48,8526.054294
-0.58934414,17,8526.573797
-0.62202644,28,8526.909292
-1.3894305,39,8527.454639
-0.5622878,16,8527.882635
-0.062188268,7,8528.24182
-0.3699609,21,8528.655959
-0.5542456,16,8529.189125
-1.4545729,47,8529.629363
-0.5915805,17,8530.17668
-0.7299843,32,8530.592451
-1.3973725,39,8530.968669
-0.061491728,7,8531.429094
-0.57044137,16,8531.758449
-0.29729044,20,8532.262843
-0.5995685,17,8532.74985
-1.475426,48,8533.14484
-0.56931317,16,8533.716304
-1.381907,39,8534.137776
-0.7322663,33,8534.535092
-0.06805742,7,8534.909086
-0.5664562,16,8535.304981
-0.19552135,16,8535.808773
-5.042021,145,8536.246193
-0.56516445,16,8536.579113
0.008656621,6,8536.997153
-1.5249474,50,8537.330279
-0.60089743,17,8537.884443
-1.398602,39,8538.235998
-17.047253,512,8538.567077
-0.06437898,7,8539.003001
-0.799145,34,8539.335978
-0.5557053,16,8539.774295
-0.30259538,20,8540.390875
-0.5549612,16,8540.742428
-1.4449577,47,8541.140302
-1.3949575,39,8541.711438
-0.5919044,17,8542.044922
-0.41804886,22,8542.422064
-0.05908358,7,8542.790609
-0.5566975,16,8543.321026
-20.566586,512,8543.739983
-0.5645342,16,8544.292461
-1.4743652,48,8544.6701
-0.76397705,33,8545.003139
-1.3642662,38,8545.4863
-0.6040908,17,8545.907842
-0.061089396,7,8546.262852
-0.30475354,20,8546.682875
-0.5508237,16,8547.189996
-4.7331414,135,8547.694912
-0.42048943,22,8548.095021
0.008597076,6,8548.445898
-0.56360924,16,8548.777408
-1.4471862,47,8549.111993
-1.4016232,39,8549.607721
-0.05247104,7,8550.065391
-0.60514855,17,8550.398942
-0.7657925,33,8550.995018
-0.5504862,16,8551.369977
-1.4674773,48,8552.046248
-0.55499303,16,8552.046297
-0.30679846,20,8552.379093
-1.3950138,39,8552.798775
-0.06347418,7,8553.263313
-0.60389876,17,8553.663045
-0.4207251,22,8554.10479
-0.5505872,16,8554.650654
-1.494292,49,8555.359907
-0.56343794,16,8555.359957
-1.4102504,39,8555.740352
-0.76548684,33,8556.142657
-0.06806564,7,8556.521199
-0.5903579,17,8556.992172
-0.30688202,20,8557.526622
-19.575508,512,8557.881528
-0.55137086,16,8558.347571
-4.65476,132,8558.347624
0.03054744,6,8558.700943
-1.2210114,39,8559.122546
-0.0013731718,6,8559.122598
-0.5290711,16,8559.657146
-7.545475,211,8560.055319
-8.59459,285,8560.516981
-0.4205283,13,8560.868792
0.021542609,14,8561.290327
-1.2608759,31,8561.667263
-0.8937185,35,8562.061761
-0.0034029484,6,8562.416343
-0.5503135,16,8562.769034
-0.2577703,19,8563.098661
-0.015507102,14,8563.454056
-0.47633028,13,8563.979639
-2.4908266,59,8564.349381
-0.27628183,17,8564.702546
-0.7954557,33,8565.273176
-1.2642992,31,8565.273237
-0.6028104,17,8565.606155
0.0011711121,6,8566.028003
-0.3927673,18,8566.356145
-0.67701197,18,8566.927939
-4.307616,117,8567.25813
-1.4291186,38,8567.675014
-0.6358435,23,8568.091419
-1.2824988,31,8568.556285
-0.654353,18,8568.8879
-0.0052531958,6,8569.308958
-1.0980718,44,8569.638773
-1.0674007,30,8570.061106
-1.1252649,30,8570.501454
-0.82460403,30,8570.919466
-1.2738254,31,8571.543634
-1.2905269,38,8571.895683
-0.002628088,6,8572.293736
-1.1290975,30,8572.709414
-0.60569096,17,8573.195665
-1.2850885,52,8573.571236
-1.5337327,48,8573.903526
-0.06419885,7,8574.366006
-0.66999555,18,8574.825176
-0.97530365,27,8575.183366
-1.2939994,32,8575.183414
0.0024653673,6,8575.625965
-0.6922735,18,8576.178074
-0.6858454,18,8576.508533
-1.2680304,31,8577.229317
-1.3155336,54,8577.561467
0.0023938417,6,8577.981902
-0.92375326,26,8578.311254
-1.0716491,32,8578.729394
-0.6649766,18,8579.321743
-0.5904341,17,8579.714107
-1.2679031,31,8580.201535
-0.7046753,18,8580.659402
0.0054573417,6,8580.659451
-0.6225767,17,8581.036131
-1.3086674,53,8581.519204
-0.74451566,19,8582.000608
-0.6690203,18,8582.353595
-1.2704885,31,8582.897294
0.002745092,6,8583.349522
-0.6731299,18,8583.703699
-0.94101715,26,8584.153138
-0.68109643,18,8584.733015
-0.68003833,18,8585.196856
-1.3137012,52,8585.196907
-1.2655017,31,8585.618386
0.0025971532,6,8586.072228
-0.68180037,18,8586.407278
-0.7402016,19,8586.912682
-0.68206584,18,8587.467648
-1.3035119,32,8588.065135
-0.93139863,26,8588.417598
-0.6819639,18,8588.796032
-1.2171957,49,8589.15507
-0.0033077002,6,8589.155124
-0.68165493,18,8589.769928
-0.68003845,18,8590.151668
-1.2529976,32,8590.788734
-0.7323407,19,8591.120451
-0.68095374,18,8591.476161
-0.005952239,6,8591.854986
-1.0978663,44,8592.294891
-0.68046725,18,8592.798065
-0.93510056,26,8593.238718
-1.269542,31,8593.767611
-0.67990136,18,8594.11946
0.003799498,6,8594.51898
-0.68502355,18,8594.870878
-1.1091669,44,8595.424906
-0.6764083,18,8595.756941
-0.91864574,26,8596.374854
-1.2727587,31,8596.745881
-0.677016,18,8597.080616
-0.0064874887,6,8597.506109
-0.66920185,18,8598.010062
-0.68197715,18,8598.401103
-17.386549,512,8598.772154
-1.080648,43,8599.144654
-0.72529054,19,8599.644278
-0.6832198,18,8600.042613
-1.2712324,31,8600.042661
-0.0018906593,6,8600.484867
-0.6737449,18,8601.054028
-0.93332887,26,8601.467788
-1.0986283,44,8601.977535
-0.67596173,18,8602.377409
-1.2642906,31,8602.712307
-18.53713,512,8603.066996
-0.68629754,18,8603.416859
-0.0031571388,6,8603.772861
-0.6769079,18,8604.321604
-0.7321297,19,8604.763794
-0.6841897,18,8605.335631
-1.3058467,32,8605.713171
-1.1659935,47,8606.111764
-0.0023885965,6,8606.467894
-0.93375087,26,8606.890309
-0.6823958,18,8607.287225
-0.684489,18,8607.906498
-0.67099607,18,8608.303449
-1.2523756,31,8608.704197
0.0025989413,6,8609.148588
-1.1234009,46,8609.638714
-15.9908085,512,8609.63877
-0.6806402,18,8609.972176
-0.91852903,26,8610.368498
-0.679433,18,8610.977444
-0.6682744,18,8611.373839
-1.2713647,31,8611.709671
-0.0058498383,6,8612.151084
-0.6772212,18,8612.616788
-0.7273935,19,8613.033547
-16.327124,512,8613.386077
-1.1289256,46,8613.756644
-0.056872368,7,8614.186903
-0.6487943,18,8614.58595
-1.261697,31,8615.034895
-0.002923727,6,8615.482802
-0.9340464,26,8615.818645
-0.6847429,18,8616.240967
-0.6794044,18,8616.837649
-0.67288375,18,8617.263774
-1.1332071,46,8617.598165
-1.2803526,31,8618.047536
-0.002288103,6,8618.495837
-0.7324492,19,8618.826021
-0.6748892,18,8619.221246
-0.6753502,18,8619.925077
-0.933298,26,8620.325279
-1.2698505,31,8620.721866
-1.1368768,46,8621.099402
-0.004519701,6,8621.477157
-0.6837177,18,8621.877454
-0.6836622,18,8622.276248
-0.6719643,18,8622.888486
-1.2676883,31,8623.390997
-0.9167843,26,8623.769343
-0.0027315617,6,8624.144074
-0.6803739,18,8624.520317
-1.1862466,48,8624.941724
-0.66800916,18,8625.407553
-0.67933893,18,8625.844502
-1.26984,31,8626.372993
-0.7289175,19,8626.748037
-0.002313137,6,8627.12979
-0.6760855,18,8627.4833
-1.099803,45,8628.10217
-0.6595043,18,8628.497428
-0.9295733,26,8628.875321
-1.2588456,31,8629.368696
-0.00071561337,6,8629.811629
-0.6503469,18,8630.141474
-0.6772864,18,8630.517697
-0.6866721,18,8631.153636
-0.73154795,19,8631.552381
-1.2164352,49,8631.971346
-1.260745,31,8632.348796
-0.6807822,18,8632.80005
-0.0015538931,6,8632.800098
-0.93506086,26,8633.370876
-0.67806256,18,8633.815013
-0.6832615,18,8634.388832
-1.2692554,31,8634.722935
-1.0577798,44,8635.124589
-0.6630087,18,8635.454584
-0.002137661,6,8635.789783
-0.6767808,18,8636.466212
-0.91893554,26,8636.817058
-1.2743654,31,8637.386904
-0.6479356,18,8637.783399
-0.67020094,18,8638.1574
-0.002252221,6,8638.15745
-1.1884978,48,8638.678412
-17.412952,512,8638.67846
-0.68400955,18,8639.136909
-0.72682977,19,8639.512925
-1.2711573,31,8640.08331
-0.6794009,18,8640.458178
-0.007178068,6,8640.836163
-0.93201244,26,8641.324856
-0.64916575,18,8641.78598
-1.0913556,45,8642.150323
-0.67200744,18,8642.699775
-20.150702,512,8642.699825
-1.2715471,31,8643.125802
-0.67490816,18,8643.484632
-0.0006098747,6,8643.887657
-0.73047495,19,8644.375558
-0.6838553,18,8644.820854
-1.1009159,45,8645.380937
-1.2709281,31,8645.836778
-0.6682621,18,8646.167833
-0.9324149,26,8646.522215
-0.0025140047,6,8646.899491
-0.6704149,18,8647.499022
-0.6853013,18,8647.853862
-0.67982876,18,8648.53251
-1.2707882,31,8648.532564
-1.1122963,45,8648.885754
-0.7379868,19,8649.217881
-0.0027422905,6,8649.593229
-16.194204,512,8649.921704
-0.678221,18,8650.465131
-0.9355824,26,8651.022849
-0.6479567,18,8651.481843
-1.2707784,31,8651.815698
-0.002421379,6,8652.257441
-0.68350446,18,8652.652901
-1.1642065,47,8653.008578
-0.673306,18,8653.428243
-19.048466,512,8653.825362
-0.011912942,6,8654.261822
-0.7347181,19,8654.63398
-0.38939834,21,8655.03229
-0.6465193,17,8655.360881
-6.648395,214,8655.924093
-2.2314796,74,8655.924145
-0.36275995,11,8656.257969
-0.3312534,11,8656.817974
-1.3290527,31,8657.182666
-0.2133218,15,8657.535514
-0.34827316,17,8657.886441
-2.1356244,60,8658.307678
-0.3542199,11,8658.645837
-0.8857213,35,8658.979145
-1.4786048,40,8659.311361
-0.37693644,11,8659.842546
-0.39845634,12,8659.842599
-0.47897112,20,8660.195706
-0.39730763,18,8660.195757
-0.701391,18,8660.687318
-0.41184545,11,8661.042503
-1.464941,36,8661.466184
-0.72291195,27,8661.798607
-0.40606833,18,8662.152327
-7.254223,216,8662.528127
-0.37246692,12,8662.861768
-0.6235697,23,8663.191626
-1.0377941,29,8663.848762
-1.2543247,38,8663.84881
-0.4374063,19,8663.848825
-0.6775054,25,8664.247492
-1.1740146,27,8664.57504
-0.68140066,25,8665.038815
-0.3438666,11,8665.038895
-0.6965902,18,8665.502084
-1.0287907,35,8665.873477
-0.4670998,20,8665.873528
-0.82726395,19,8666.270718
-0.887149,42,8666.623856
-0.84510314,30,8667.134056
-0.82766664,23,8667.134104
-0.78707385,28,8667.553212
-0.465101,20,8667.887226
-0.78241014,19,8668.263332
-0.38958228,11,8668.61465
-1.028311,28,8668.948724
-0.8327999,31,8669.366219
-0.552114,21,8669.760561
-0.707018,18,8670.201102
