time/time_elapsed,time/fps,rollout/ep_rew_mean,time/total_timesteps,rollout/success_rate,rollout/ep_len_mean,time/iterations,train/clip_range,train/entropy_loss,train/approx_kl,train/std,train/value_loss,train/explained_variance,train/policy_gradient_loss,train/clip_fraction,train/loss,train/learning_rate,train/n_updates,eval/mean_ep_length,eval/success_rate,eval/mean_reward
1845,621,-197.02029418945312,1147904,0.0,512.0,118,0.1,28.661359786987305,0.19506207,0.010016524232923985,1.1107503175735474,0.08348184823989868,0.11397307459264994,0.45703125,1.3198082447052002,0.0002,117,,,
,,,1150000,,,,0.1,28.661187171936035,0.14892393,0.010016671381890774,1.0134294629096985,-0.06915438175201416,0.07521147467195988,0.4443359375,1.1362169981002808,0.0002,118,512.0,0.0,-205.94662475585938
1872,618,-199.72573852539062,1157632,0.0,512.0,119,,,,,,,,,,,,,,
1884,619,-201.84310913085938,1167360,0.0,512.0,120,0.1,28.66102409362793,0.21961465,0.01001688651740551,1.0431155860424042,-0.0999298095703125,0.1351937591098249,0.455078125,1.3055498600006104,0.0002,119,,,
1896,620,-201.53590393066406,1177088,0.0,512.0,121,0.1,28.66085147857666,0.29970038,0.01001705601811409,1.0610589385032654,0.2085186243057251,0.12749925442039967,0.458984375,1.2812281847000122,0.0002,120,,,
1908,621,-201.8501434326172,1186816,0.0,512.0,122,0.1,28.660640716552734,0.30409706,0.010017355903983116,1.0785080194473267,-0.5865733623504639,0.11974909948185086,0.46484375,1.3272019624710083,0.0002,121,,,
1920,622,-205.9646453857422,1196544,0.0,512.0,123,0.1,28.660351753234863,0.32651797,0.01001769956201315,0.8257627487182617,0.3292774558067322,0.15240976912900805,0.45703125,1.1792042255401611,0.0002,122,,,
,,,1200000,,,,0.1,28.66003704071045,0.35756922,0.010018058121204376,0.6744909882545471,0.23320287466049194,0.141524750739336,0.46875,1.0690089464187622,0.0002,123,512.0,0.0,-204.6586456298828
1947,619,-203.3941192626953,1206272,0.0,512.0,124,,,,,,,,,,,,,,
1959,620,-208.0299072265625,1216000,0.0,512.0,125,0.1,28.659698486328125,0.42238742,0.010018453001976013,0.5384791493415833,0.2828422784805298,0.13840868300758302,0.470703125,0.9744629859924316,0.0002,124,,,
1972,621,-210.6924285888672,1225728,0.0,512.0,126,0.1,28.659358024597168,0.42144692,0.010018815286457539,0.5060666799545288,0.5229253172874451,0.15642938949167728,0.46875,0.9767306447029114,0.0002,125,,,
1983,622,-213.4643096923828,1235456,0.0,512.0,127,0.1,28.659015655517578,0.37780008,0.010019213892519474,0.36410728096961975,0.6439519822597504,0.16110705398023129,0.4716796875,0.8621335029602051,0.0002,126,,,
1996,623,-216.58282470703125,1245184,0.0,512.0,128,0.1,28.658621788024902,0.6533356,0.010019691661000252,0.47263824939727783,0.5108009874820709,0.21922163292765617,0.4775390625,1.0609142780303955,0.0002,127,,,
,,,1250000,,,,0.1,28.65821647644043,0.7664289,0.010020117275416851,0.49284495413303375,0.533388614654541,0.2321295659057796,0.482421875,1.0942339897155762,0.0002,128,512.0,0.0,-231.9401092529297
2022,620,-218.75404357910156,1254912,0.0,512.0,129,,,,,,,,,,,,,,
2034,621,-216.8154296875,1264640,0.0,512.0,130,0.1,28.65782070159912,0.6620982,0.010020573623478413,0.5605745315551758,0.40373194217681885,0.21077889390289783,0.482421875,1.0980366468429565,0.0002,129,,,
2047,622,-218.69407653808594,1274368,0.0,512.0,131,0.1,28.65740203857422,0.6663438,0.010021046735346317,0.5336159616708755,0.5816438794136047,0.24777067406103015,0.48046875,1.108564853668213,0.0002,130,,,
2058,623,-217.3358612060547,1284096,0.0,512.0,132,0.1,28.656963348388672,0.33860075,0.01002154964953661,0.4542890191078186,0.3939211368560791,0.21660578483715653,0.4638671875,1.0296980142593384,0.0002,131,,,
2070,624,-210.43429565429688,1293824,0.0,512.0,133,0.1,28.656519889831543,0.38883126,0.010022034868597984,0.4584382176399231,0.5516869723796844,0.1482291091233492,0.474609375,0.8825893998146057,0.0002,132,,,
,,,1300000,,,,0.1,28.656097412109375,0.46261087,0.010022490285336971,0.5475032031536102,0.3490070700645447,0.20944182388484478,0.470703125,1.0946439504623413,0.0002,133,468.5,0.1,-178.77792358398438
2099,621,-208.29054260253906,1303552,0.0,512.0,134,,,,,,,,,,,,,,
2110,622,-206.26881408691406,1313280,0.0,512.0,135,0.1,28.65573501586914,0.3120522,0.010022842325270176,0.5555751621723175,0.4151574969291687,0.13029378559440374,0.4755859375,0.9116895198822021,0.0002,134,,,
2123,623,-199.92669677734375,1323008,0.0,512.0,136,0.1,28.655463218688965,0.3204478,0.010023094713687897,0.5659498870372772,0.387246310710907,0.1556723602116108,0.453125,1.0180449485778809,0.0002,135,,,
2134,624,-195.0223388671875,1332736,0.0,512.0,137,0.1,28.65521240234375,0.4691232,0.01002340205013752,0.62891885638237,0.5969067811965942,0.18833562405779958,0.48046875,1.0822643041610718,0.0002,136,,,
2146,625,-193.15155029296875,1342464,0.0,512.0,138,0.1,28.654974937438965,0.44956827,0.010023623704910278,0.38128694891929626,0.50456902384758,0.18826213432475924,0.4658203125,0.9024075269699097,0.0002,137,,,
,,,1350000,,,,0.1,28.65475082397461,0.38064224,0.01002389844506979,0.5661077797412872,0.24500393867492676,0.14000328816473484,0.4658203125,0.9443910121917725,0.0002,138,512.0,0.0,-162.09921264648438
2174,621,-187.0282745361328,1352192,0.0,512.0,139,,,,,,,,,,,,,,
2185,623,-178.7906494140625,1361920,0.0,512.0,140,0.1,28.654519081115723,0.4057641,0.010024141520261765,0.6349003314971924,0.4595160484313965,0.16581937484443188,0.46875,1.033534288406372,0.0002,139,,,
2197,624,-174.6954345703125,1371648,0.0,512.0,141,0.1,28.654306411743164,0.3517556,0.01002437248826027,0.43530410528182983,0.39303678274154663,0.14730505272746086,0.4658203125,0.876331090927124,0.0002,140,,,
2210,624,-163.91714477539062,1381376,0.01,507.58,142,0.1,28.654041290283203,0.39379868,0.010024730116128922,0.5094114691019058,0.3994145393371582,0.11001128051429987,0.47265625,0.868898868560791,0.0002,141,,,
2222,625,-158.3545379638672,1391104,0.01,507.58,143,0.1,28.653736114501953,0.22392659,0.010025052353739738,0.49239927530288696,0.4700700640678406,0.11850820714607835,0.447265625,0.8681307435035706,0.0002,142,,,
,,,1400000,,,,0.1,28.653454780578613,0.24716225,0.010025355964899063,0.43318629264831543,0.566744476556778,0.09668587427586317,0.4658203125,0.8211222887039185,0.0002,143,512.0,0.0,-133.9342803955078
2250,622,-149.2689208984375,1400832,0.02,503.18,144,,,,,,,,,,,,,,
2263,623,-147.8572540283203,1410560,0.02,503.18,145,0.1,28.653191566467285,0.19685994,0.01002564001828432,0.7044989168643951,0.3210611343383789,0.10456195008009672,0.4619140625,0.9908339381217957,0.0002,144,,,
2275,624,-148.63905334472656,1420288,0.02,503.18,146,0.1,28.652905464172363,0.2020942,0.010025992058217525,0.6558243930339813,0.2593395709991455,0.10294098407030106,0.4619140625,0.9623140692710876,0.0002,145,,,
2288,624,-144.36431884765625,1430016,0.01,507.6,147,0.1,28.652594566345215,0.2614036,0.01002633199095726,0.9148028790950775,0.2812061905860901,0.10153143107891083,0.4716796875,1.130766749382019,0.0002,146,,,
2301,625,-143.85198974609375,1439744,0.01,507.6,148,0.1,28.652321815490723,0.38304567,0.010026601143181324,0.783309131860733,0.4412076473236084,0.10359679604880512,0.482421875,1.084404706954956,0.0002,147,,,
2314,626,-144.14010620117188,1449472,0.0,512.0,149,0.1,28.652000427246094,0.3728399,0.010027045384049416,0.9571776986122131,0.6763576567173004,0.09402929665520787,0.4658203125,1.208801507949829,0.0002,148,,,
,,,1450000,,,,0.1,28.651610374450684,0.44639355,0.01002747192978859,1.2078106999397278,0.4320662021636963,0.11049079615622759,0.46875,1.301074504852295,0.0002,149,512.0,0.0,-151.1092987060547
2343,622,-147.13894653320312,1459200,0.0,512.0,150,,,,,,,,,,,,,,
2355,623,-147.1596221923828,1468928,0.0,512.0,151,0.1,28.65121841430664,0.43370622,0.010027920827269554,1.5183517932891846,-0.2839869260787964,0.14609827985987067,0.466796875,1.6838386058807373,0.0002,150,,,
2368,624,-150.69078063964844,1478656,0.0,512.0,152,0.1,28.65078353881836,0.57289445,0.010028436779975891,1.2835909724235535,0.5898277461528778,0.34617179073393345,0.4658203125,1.9272903203964233,0.0002,151,,,
2381,624,-152.38424682617188,1488384,0.0,512.0,153,0.1,28.65032386779785,0.37461716,0.010028942488133907,1.3990029096603394,0.16302788257598877,0.1088707409799099,0.455078125,1.4800736904144287,0.0002,152,,,
2394,625,-153.57379150390625,1498112,0.0,512.0,154,0.1,28.649868965148926,0.8830281,0.010029453784227371,1.7020319104194641,0.19153666496276855,0.8491770543623716,0.4697265625,3.217371940612793,0.0002,153,,,
,,,1500000,,,,0.1,28.649439811706543,0.39409348,0.010029901750385761,1.5012820959091187,0.4648711681365967,0.1626833574846387,0.47265625,1.5605945587158203,0.0002,154,512.0,0.0,-156.8919677734375
2421,622,-154.9792938232422,1507840,0.0,512.0,155,,,,,,,,,,,,,,
2434,623,-158.0259246826172,1517568,0.0,512.0,156,0.1,28.64908790588379,0.66666234,0.010030235163867474,1.22433340549469,0.4930911660194397,0.2607741579413414,0.4755859375,1.685754656791687,0.0002,155,,,
2447,624,-159.69818115234375,1527296,0.0,512.0,157,0.1,28.64877700805664,0.63165915,0.010030594654381275,1.3829036951065063,0.37609177827835083,0.36575451865792274,0.4638671875,1.9043340682983398,0.0002,156,,,
2461,624,-157.2976531982422,1537024,0.01,507.49,158,0.1,28.648470878601074,0.42945114,0.01003092061728239,1.1455918550491333,0.5334476232528687,0.12020498141646385,0.46875,1.3329275846481323,0.0002,157,,,
2474,625,-159.25424194335938,1546752,0.01,507.49,159,0.1,28.648188591003418,0.62073916,0.01003122329711914,1.091859132051468,0.17463070154190063,0.15871592331677675,0.4814453125,1.3041887283325195,0.0002,158,,,
,,,1550000,,,,0.1,28.64791774749756,0.4644752,0.010031523182988167,0.9009978175163269,0.20265686511993408,0.14939215034246445,0.46484375,1.2565696239471436,0.0002,159,512.0,0.0,-173.10206604003906
2502,621,-160.09353637695312,1556480,0.01,507.49,160,,,,,,,,,,,,,,
2516,622,-160.2345428466797,1566208,0.01,507.49,161,0.1,28.647658348083496,0.6816716,0.010031801648437977,1.0972789525985718,-0.25745904445648193,0.16089591570198536,0.46484375,1.3929598331451416,0.0002,160,,,
2529,623,-159.33383178710938,1575936,0.01,507.49,162,0.1,28.647401809692383,0.37508708,0.010032095946371555,0.8297797739505768,-0.45777082443237305,0.13231917843222618,0.462890625,1.1658110618591309,0.0002,161,,,
2543,623,-163.5261688232422,1585664,0.0,512.0,163,0.1,28.647167205810547,0.3764518,0.01003232691437006,0.7426444292068481,-0.699265718460083,0.1717868261039257,0.4638671875,1.157512903213501,0.0002,162,,,
2556,624,-162.77886962890625,1595392,0.0,512.0,164,0.1,28.646949768066406,0.48145846,0.01003258116543293,0.7304479777812958,-0.5681045055389404,0.18149645533412695,0.4697265625,1.1313869953155518,0.0002,163,,,
,,,1600000,,,,0.1,28.64676856994629,0.6270929,0.010032730177044868,0.8725730180740356,-0.9282094240188599,0.23235512804239988,0.4755859375,1.416454553604126,0.0002,164,512.0,0.0,-156.28878784179688
2583,621,-162.16619873046875,1605120,0.0,512.0,165,,,,,,,,,,,,,,
2598,621,-164.09986877441406,1614848,0.0,512.0,166,0.1,28.646615982055664,0.524853,0.01003292016685009,0.735719233751297,-1.8256235122680664,0.17504046484827995,0.466796875,1.1607332229614258,0.0002,165,,,
2611,622,-163.6101531982422,1624576,0.0,512.0,167,0.1,28.646404266357422,0.6238029,0.010033205151557922,0.7508848309516907,-0.6806492805480957,0.1606571301817894,0.478515625,1.1434625387191772,0.0002,166,,,
2624,622,-163.41897583007812,1634304,0.0,512.0,168,0.1,28.64615821838379,0.49714327,0.010033470578491688,0.9376558363437653,-0.35615074634552,0.17141664098016918,0.4697265625,1.3258733749389648,0.0002,167,,,
2637,623,-164.3909912109375,1644032,0.0,512.0,169,0.1,28.645939826965332,0.54162383,0.010033690370619297,0.8769856095314026,-0.3987865447998047,0.15175583912059665,0.4716796875,1.2857508659362793,0.0002,168,,,
,,,1650000,,,,0.1,28.645769119262695,0.72103167,0.01003385242074728,0.8349670469760895,0.1075013279914856,0.19922672770917416,0.4716796875,1.3154431581497192,0.0002,169,512.0,0.0,-150.94744873046875
2665,620,-163.2520294189453,1653760,0.0,512.0,170,,,,,,,,,,,,,,
2679,620,-160.40194702148438,1663488,0.0,512.0,171,0.1,28.645597457885742,0.79001474,0.010034073144197464,0.6156316995620728,0.12849080562591553,0.19934160448610783,0.4677734375,1.1618714332580566,0.0002,170,,,
2692,621,-159.73959350585938,1673216,0.01,507.63,172,0.1,28.645359992980957,0.6394868,0.010034382343292236,0.7734926640987396,-0.21923506259918213,0.16199966939166188,0.4794921875,1.1567373275756836,0.0002,171,,,
2705,621,-158.24465942382812,1682944,0.01,507.63,173,0.1,28.64510154724121,0.67671084,0.010034649632871151,1.1176298260688782,-0.04328012466430664,0.2618646761402488,0.4755859375,1.604830026626587,0.0002,172,,,
2720,622,-153.88674926757812,1692672,0.02,503.32,174,0.1,28.644885063171387,0.56955534,0.010034865699708462,0.9064295887947083,-0.06115829944610596,0.1795124914497137,0.4658203125,1.3636466264724731,0.0002,173,,,
,,,1700000,,,,0.1,28.644665718078613,0.4149729,0.010035139508545399,1.0813516974449158,-0.515640377998352,0.1581102842465043,0.4755859375,1.402092695236206,0.0002,174,469.15,0.1,-158.81983947753906
2749,619,-151.9915008544922,1702400,0.02,503.32,175,,,,,,,,,,,,,,
2763,619,-154.84686279296875,1712128,0.02,503.32,176,0.1,28.644376754760742,0.4775411,0.010035508312284946,1.0650325417518616,-0.6788491010665894,0.14474755059927702,0.4677734375,1.400597095489502,0.0002,175,,,
2777,619,-155.22921752929688,1721856,0.01,507.69,177,0.1,28.644073486328125,0.38639548,0.010035816580057144,0.5841295719146729,0.31267547607421875,0.15376069978810847,0.4677734375,1.0312378406524658,0.0002,176,,,
2791,620,-159.11395263671875,1731584,0.02,503.16,178,0.1,28.643840789794922,0.44630408,0.010036026127636433,0.7409079670906067,-0.0006742477416992188,0.15341354440897703,0.462890625,1.1437692642211914,0.0002,177,,,
2805,620,-161.1252899169922,1741312,0.01,507.47,179,0.1,28.64364528656006,0.69108284,0.010036250576376915,0.8493849635124207,-0.38997137546539307,0.13680117204785347,0.478515625,1.159864902496338,0.0002,178,,,
,,,1750000,,,,0.1,28.643447875976562,0.3476639,0.010036466643214226,0.7134951949119568,-0.11270010471343994,0.11849056370556355,0.47265625,1.0914310216903687,0.0002,179,448.5,0.15,-148.77687072753906
2837,617,-162.81558227539062,1751040,0.05,492.06,180,,,,,,,,,,,,,,
2853,617,-163.2152099609375,1760768,0.07,484.53,181,0.1,28.643229484558105,0.3679483,0.010036738589406013,0.9285361766815186,-0.1913907527923584,0.15053220372647047,0.4677734375,1.2317540645599365,0.0002,180,,,
2868,617,-162.61354064941406,1770496,0.09,476.83,182,0.1,28.64300537109375,0.59637034,0.010036969557404518,0.7606048882007599,-0.2946587800979614,0.19353287853300571,0.4736328125,1.2422997951507568,0.0002,181,,,
2884,617,-161.59967041015625,1780224,0.09,476.83,183,0.1,28.6428165435791,0.5665365,0.010037160478532314,0.8292044401168823,-0.16889119148254395,0.17999939527362585,0.4765625,1.2662341594696045,0.0002,182,,,
2900,617,-161.57138061523438,1789952,0.09,476.83,184,0.1,28.64263916015625,0.50065345,0.010037362575531006,0.5899783074855804,0.06835538148880005,0.14648053608834743,0.4755859375,1.0112195014953613,0.0002,183,,,
2917,616,-157.1627960205078,1799680,0.08,478.71,185,0.1,28.642430305480957,0.58047915,0.010037624277174473,0.535355269908905,0.031481027603149414,0.1862353403121233,0.46875,1.0535701513290405,0.0002,184,,,
,,,1800000,,,,0.1,28.642231941223145,0.48093754,0.010037806816399097,0.3721503019332886,0.13498926162719727,0.23372914851643145,0.4658203125,1.0468401908874512,0.0002,185,512.0,0.0,-166.55514526367188
2947,613,-156.3360595703125,1809408,0.07,481.66,186,,,,,,,,,,,,,,
2963,613,-166.07928466796875,1819136,0.04,493.89,187,0.1,28.642072677612305,0.47698846,0.010037980042397976,0.4670809209346771,0.20871323347091675,0.26980674639344215,0.45703125,1.2006250619888306,0.0002,186,,,
2978,613,-170.84014892578125,1828864,0.04,493.89,188,0.1,28.641944885253906,0.3817321,0.010038090869784355,0.809714138507843,0.24896222352981567,0.09796107187867165,0.466796875,1.09703528881073,0.0002,187,,,
2994,613,-178.63746643066406,1838592,0.04,493.89,189,0.1,28.64185905456543,0.39027482,0.010038172826170921,0.524758905172348,0.22615313529968262,0.16504942066967487,0.4619140625,0.9556892514228821,0.0002,188,,,
3010,614,-187.1785125732422,1848320,0.02,503.08,190,0.1,28.641745567321777,0.36602843,0.0100383460521698,0.5076636970043182,0.2512655258178711,0.09018557146191597,0.47265625,0.8155351877212524,0.0002,189,,,
,,,1850000,,,,0.1,28.641566276550293,0.34466818,0.010038571432232857,0.4864605665206909,0.35216599702835083,0.11108175572007895,0.4541015625,0.8500940799713135,0.0002,190,512.0,0.0,-180.08517456054688
3041,610,-198.00119018554688,1858048,0.0,512.0,191,,,,,,,,,,,,,,
3056,611,-201.11004638671875,1867776,0.0,512.0,192,0.1,28.641366004943848,0.23823734,0.01003879215568304,0.6077752709388733,0.5252974629402161,0.08645329624414444,0.439453125,0.9237890243530273,0.0002,191,,,
3072,611,-200.30615234375,1877504,0.0,512.0,193,0.1,28.64112949371338,0.26527822,0.010039099492132664,0.6518720984458923,0.5028724074363708,0.08302773255854845,0.4482421875,0.9708118438720703,0.0002,192,,,
3087,611,-198.05230712890625,1887232,0.0,512.0,194,0.1,28.640825271606445,0.23372284,0.010039471089839935,0.4905902147293091,0.49971067905426025,0.08854617038741708,0.443359375,0.8059885501861572,0.0002,193,,,
3102,611,-199.0464324951172,1896960,0.0,512.0,195,0.1,28.640517234802246,0.18213141,0.01003978867083788,0.5861113667488098,0.5903693735599518,0.09179845359176397,0.455078125,0.8758656978607178,0.0002,194,,,
,,,1900000,,,,0.1,28.64021587371826,0.19780494,0.010040143504738808,0.36344000697135925,0.6545803844928741,0.08909615594893694,0.4501953125,0.7275696992874146,0.0002,195,512.0,0.0,-216.07958984375
3133,608,-195.76876831054688,1906688,0.0,512.0,196,,,,,,,,,,,,,,
3148,608,-195.88897705078125,1916416,0.0,512.0,197,0.1,28.639883041381836,0.21984832,0.010040532797574997,0.5910772979259491,0.5522013902664185,0.12756840325891972,0.45703125,0.9506217241287231,0.0002,196,,,
3164,608,-191.4274444580078,1926144,0.0,512.0,198,0.1,28.63953399658203,0.2806307,0.010040922090411186,0.3279965817928314,0.7998685985803604,0.12228082306683064,0.46875,0.7749366164207458,0.0002,197,,,
3180,608,-193.21197509765625,1935872,0.0,512.0,199,0.1,28.639155387878418,0.19961308,0.010041375644505024,0.46293358504772186,0.2674453854560852,0.09885465912520885,0.4541015625,0.8347964286804199,0.0002,198,,,
3195,608,-189.5786590576172,1945600,0.0,512.0,200,0.1,28.638737678527832,0.30170852,0.010041856206953526,0.45109328627586365,0.7469868957996368,0.12856719503179193,0.44921875,0.8451510667800903,0.0002,199,,,
,,,1950000,,,,0.1,28.638296127319336,0.39969513,0.010042362846434116,0.27376964688301086,0.7415058612823486,0.13962537562474608,0.44921875,0.7552077770233154,0.0002,200,512.0,0.0,-204.54493713378906
3226,606,-189.7899627685547,1955328,0.0,512.0,201,,,,,,,,,,,,,,
3241,606,-184.30941772460938,1965056,0.0,512.0,202,0.1,28.637897491455078,0.2404257,0.010042743757367134,0.40884746611118317,0.6500026881694794,0.12607543356716633,0.458984375,0.84068363904953,0.0002,201,,,
3257,606,-186.7812042236328,1974784,0.0,512.0,203,0.1,28.637608528137207,0.25704727,0.01004300732165575,0.503535658121109,0.6084492206573486,0.10305150970816612,0.4638671875,0.8176361322402954,0.0002,202,,,
3272,606,-189.10015869140625,1984512,0.0,512.0,204,0.1,28.637426376342773,0.29925784,0.010043150745332241,0.23590520024299622,0.7231149673461914,0.11967996321618557,0.4462890625,0.6895878911018372,0.0002,203,,,
3288,606,-186.4105987548828,1994240,0.0,512.0,205,0.1,28.63728904724121,0.43360543,0.010043313726782799,0.44037698209285736,0.5098809599876404,0.13818700704723597,0.466796875,0.873085618019104,0.0002,204,,,
,,,2000000,,,,0.1,28.637165069580078,0.27711746,0.010043427348136902,0.3214675784111023,0.5395674705505371,0.10054038465023041,0.455078125,0.7451226711273193,0.0002,205,512.0,0.0,-182.59274291992188
3318,603,-188.86524963378906,2003968,0.0,512.0,206,,,,,,,,,,,,,,
3335,603,-190.99244689941406,2013696,0.0,512.0,207,0.1,28.637038230895996,0.34035262,0.010043595917522907,0.2032802551984787,0.7083856761455536,0.12968480912968516,0.462890625,0.7064694166183472,0.0002,206,,,
